quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 22.405]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(22.405, 35.395]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(35.395, 46.554]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(46.554, 56.061]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(56.061, 64.93]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(64.93, 73.165]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(73.165, 80.94]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(80.94, 88.329]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(88.329, 95.338]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(95.338, 102.07]",0.42599886341672544,0.028808870046507534,6.193804242848689e-08,8.648960635182599e-12,0.05447913545380992,1.1712819689762282e-07,5.2035056275910247e-11,1.4207953522866057e-11
"(102.07, 108.851]",0.28373660736592854,0.07236145663781507,1.555745492337851e-07,1.58714873216174e-11,0.1388998525213373,2.986297256674291e-07,1.422849896653812e-10,2.5546192877787772e-11
"(108.851, 115.402]",0.4488178421045299,0.07075061842379658,1.521113045635069e-07,2.3584161200973755e-11,0.1307493019515455,2.811063328306978e-07,1.1379147257535367e-10,3.551064839322066e-11
"(115.402, 121.788]",0.47606185328177497,0.05770976569595194,1.240739366189488e-07,1.577458923176869e-11,0.10009284375971894,2.1519604182910137e-07,5.5047275814118976e-11,1.8210802260736598e-11
"(121.788, 128.103]",0.5299828832229335,0.051592339773434755,1.1092168921284379e-07,1.146194307946947e-11,0.08436299656181206,1.81377431742529e-07,4.690841665220794e-11,1.6233371899608982e-11
"(128.103, 134.5]",0.4810934786359812,0.05032928009109841,1.0820615597367242e-07,1.020969605393691e-11,0.07788130945740496,1.6744203579562646e-07,4.7148621074603386e-11,1.3809035684702034e-11
"(134.5, 140.658]",0.6169706226821311,0.04368066159153193,9.39118634848598e-08,6.960738530540294e-12,0.06244948454459333,1.3426416298577008e-07,2.8036183733588313e-11,1.0529715042525363e-11
"(140.658, 146.534]",0.5153912857341055,0.03629542177813652,7.803386146089327e-08,3.505600119088934e-12,0.053585343804109564,1.1520657674966152e-07,1.4991937193012762e-11,3.89077449813126e-12
"(146.534, 152.416]",0.722220018228719,0.037018223265486386,7.958785886233862e-08,7.612448962802352e-12,0.04176330220091137,8.978960922444632e-08,8.778420433918315e-12,5.2067155783451165e-12
"(152.416, 158.282]",0.7971893856994577,0.03373219817243452,7.25230221885659e-08,8.018373061029805e-12,0.035456399245389625,7.622999295970457e-08,1.4817059088619487e-11,8.554823266894152e-12
"(158.282, 164.09]",0.6816172572527469,0.03223776128635418,6.931003621906024e-08,6.2030599032748734e-12,0.03541531868072839,7.614167121182393e-08,1.3046042049314989e-11,5.715745656652196e-12
"(164.09, 169.751]",0.711152420567436,0.027923125026563193,6.003372224732155e-08,4.962671122397811e-12,0.02434352300232948,5.2337705649094606e-08,2.9499189419912925e-12,2.0568644532057424e-12
"(169.751, 175.259]",0.7811688758994133,0.025740229035109877,5.534057377196162e-08,2.95364771248779e-12,0.02332486600532233,5.014762946079396e-08,3.1318765464407608e-12,1.7922171770028e-12
"(175.259, 180.935]",0.8125756800162884,0.025313373872513135,5.442285040658649e-08,3.2600586301248974e-12,0.02180442576014275,4.687873719726944e-08,4.7297347214013255e-12,2.7841283448505127e-12
"(180.935, 186.282]",0.7861334473851403,0.021705247253098952,4.666550694674743e-08,2.280823216984855e-12,0.01552028168915827,3.3368051722031694e-08,1.5131050631322142e-12,1.0811410585811097e-12
"(186.282, 191.76]",0.7687459203881639,0.021858056108661907,4.699404053255026e-08,2.2084860641350846e-12,0.014477476462362871,3.112605770152233e-08,1.4394360299425842e-12,1.024967241385428e-12
"(191.76, 197.086]",0.6891412895166786,0.02036403023975935,4.37819382353079e-08,1.5972748704501632e-12,0.015117255300178678,3.2501559369498625e-08,4.21091464675605e-12,1.2921141144805993e-12
"(197.086, 202.626]",0.8164215320280296,0.018069778436215524,3.8849378738176323e-08,1.022477134995456e-12,0.010329234241925049,2.2207484975888255e-08,7.248955588002483e-13,5.817838157849299e-13
"(202.626, 207.999]",0.817981971711934,0.01616024447997461,3.4743948882393965e-08,8.139121534889684e-13,0.008876904568138942,1.9085028010033758e-08,4.892851460053142e-13,4.128964403706987e-13
"(207.999, 213.47]",0.8034043033013935,0.013198445719251684,2.8376187251682743e-08,6.726632853551834e-13,0.006357038441553116,1.3667405770403411e-08,1.9215491294612064e-13,2.5277417035788616e-13
"(213.47, 218.954]",0.7612834678168492,0.013587606084362347,2.9212868147767795e-08,8.641974116059569e-13,0.006147439812554219,1.3216776198506676e-08,2.1731931898106053e-13,2.732767299617946e-13
"(218.954, 224.269]",0.8211902129593652,0.011784986950829761,2.5337301345081657e-08,3.5625280577655944e-13,0.005552609132708063,1.1937911465992e-08,1.218937017200628e-13,1.1695599637972866e-13
"(224.269, 229.603]",0.8040285197350691,0.010331376594310075,2.2212090957056773e-08,3.432921036955424e-13,0.004308305983610583,9.262704103874628e-09,1.3652735021036952e-13,1.1472816731047262e-13
"(229.603, 234.752]",0.8101905008169465,0.010716366582263088,2.3039805691091168e-08,4.745874310274893e-13,0.004846580532606228,1.041997517351551e-08,1.6383905234258942e-13,1.560970698165929e-13
"(234.752, 239.974]",0.7147252587661791,0.010433726612565628,2.24321398434947e-08,5.224555187946455e-13,0.0032135828269485704,6.909088387072201e-09,5.6028180230951224e-14,9.91341427221102e-14
"(239.974, 245.254]",0.6020560910781568,0.011894029430797516,2.5571738785350822e-08,1.2616158403853413e-12,0.0031177465178510995,6.703043742853732e-09,8.063054132879465e-14,2.1863831021515693e-13
"(245.254, 250.51]",0.6871066851829878,0.009735326790350935,2.0930605151209e-08,3.5144990808658984e-13,0.0023079580857449165,4.962027514694827e-09,2.949966956839908e-14,3.8663875639074665e-14
"(250.51, 255.844]",0.6916657320432389,0.009767882017785065,2.10005977283156e-08,5.072614031380797e-13,0.0025119945573308135,5.400698646663714e-09,5.849823361903921e-14,8.763790309401666e-14
"(255.844, 261.162]",0.7258125168347062,0.008920913475702029,1.917964559064256e-08,3.132573302026857e-13,0.002162060985309296,4.648353955739321e-09,4.7147735019840777e-14,7.736269835209978e-14
"(261.162, 266.661]",0.7199570295763861,0.008557181558768305,1.8397634950611676e-08,2.6409186173602737e-13,0.0018481678983508088,3.973495021436883e-09,2.5546089152808857e-14,4.6313688782561124e-14
"(266.661, 272.129]",0.7173236417722487,0.007781695571285935,1.6730367754160042e-08,2.1105368226781272e-13,0.0012788354547638918,2.7494505868626253e-09,8.040978424546316e-15,2.4200230553021093e-14
"(272.129, 277.715]",0.7113066291779832,0.00759964716455831,1.633897017689543e-08,2.2807125055481945e-13,0.0011322868189535785,2.434376250104442e-09,6.921740250545008e-15,1.7013132288445014e-14
"(277.715, 283.342]",0.7277460634362426,0.007103382335263513,1.5272018505309365e-08,2.1377343635637888e-13,0.0009686155653784094,2.0824888962479025e-09,5.164548048483139e-15,1.8942358256572085e-14
"(283.342, 289.14]",0.723603306511017,0.007285121032574002,1.566275021838048e-08,2.540158333233725e-13,0.0010591827869352725,2.277205190304677e-09,1.0897758255135605e-14,3.5655857709499293e-14
"(289.14, 295.075]",0.7475553691434597,0.006541737567457432,1.406450229929531e-08,1.420370862102693e-13,0.000729565776273583,1.5685403812178753e-09,2.702865501205817e-15,1.0191582328638828e-14
"(295.075, 301.331]",0.7897962495372313,0.005703050143242295,1.226135426949006e-08,1.0651641145012464e-13,0.0005884544120781288,1.2651559843786362e-09,1.5254186604058162e-15,7.240759260910093e-15
"(301.331, 307.68]",0.7875064691390545,0.005613105277883498,1.2067976019047604e-08,1.2329824416016732e-13,0.0005201999617701786,1.1184113521774379e-09,1.3632916496896043e-15,7.19175080273578e-15
"(307.68, 313.891]",0.794521675602902,0.005441830625028058,1.1699741628099298e-08,9.408742797434367e-14,0.0004274802726399157,9.190673296581464e-10,1.3579122428694316e-15,6.694150323327634e-15
"(313.891, 320.547]",0.786464702940615,0.005434848173572595,1.1684729606669608e-08,1.1106713238154222e-13,0.00035553182376303974,7.643807323703781e-10,4.958075736366396e-16,4.4985154602206574e-15
"(320.547, 326.988]",0.818066971146071,0.004933643807006314,1.060715810623901e-08,6.932850667734408e-14,0.0003008063798616623,6.467229811010877e-10,4.533320726254163e-16,2.942332352435566e-15
"(326.988, 333.082]",0.760800978296386,0.005518840037471137,1.1865309116431612e-08,1.9588182056445352e-13,0.00024705646144908494,5.311625748167907e-10,3.141544499253154e-16,2.55410659015872e-15
"(333.082, 339.529]",0.7970248499360699,0.005020826399543681,1.0794597568699275e-08,1.319892883779852e-13,0.0002089391330466628,4.4921167913645134e-10,6.003834852856904e-16,3.379632124542922e-15
"(339.529, 346.178]",0.7940444978314174,0.005034391957673979,1.0823763034532682e-08,1.2051429649202087e-13,0.00016131622758664793,3.4682413203070136e-10,1.7090556634088682e-16,2.683895949264225e-15
"(346.178, 352.733]",0.7796535576207135,0.005130642135540592,1.1030697481834074e-08,1.6978439243216045e-13,0.00013865069326346766,2.980940421553557e-10,1.6438669005640994e-16,2.94884461877446e-15
"(352.733, 359.7]",0.8275919962957177,0.0044136488729364124,9.489187556299851e-09,1.1154734243261571e-13,9.567007463035144e-05,2.0568724604697123e-10,4.0281174063417645e-17,1.083615025100463e-15
"(359.7, 366.652]",0.8256662575819842,0.004520686395395664,9.719314409481479e-09,7.655277775271858e-14,8.691761711950705e-05,1.86869774768679e-10,4.7665092498194743e-17,1.0534563469528027e-15
"(366.652, 373.677]",0.8298864872198833,0.004402322806401495,9.464836917470385e-09,8.665692445712093e-14,6.882150082522261e-05,1.4796377057563707e-10,2.7260255835599932e-17,6.407221794374639e-16
"(373.677, 380.777]",0.8034875007064013,0.004725917318098493,1.016055356872252e-08,1.2681136922186567e-13,5.6816230947305916e-05,1.2215286879908564e-10,1.585606255887675e-17,3.8852652880763394e-16
"(380.777, 387.825]",0.6379226622059254,0.006554593015748529,1.4092141054317836e-08,5.848341846160031e-13,6.16980005552423e-05,1.3264849922868374e-10,4.9881897844971376e-17,1.074551383345017e-15
"(387.825, 394.882]",0.5597704787168958,0.007740505526423047,1.664181062775313e-08,6.928482122522086e-13,4.541790260154696e-05,9.764686965528968e-11,1.206434094874081e-17,8.284536408123771e-16
"(394.882, 401.993]",0.497170067501513,0.008067744770823162,1.7345363324238618e-08,1.2631965189550727e-12,4.357446581603349e-05,9.368354635760247e-11,2.9377930610993465e-17,3.430369096024832e-15
"(401.993, 409.214]",0.7119213836828004,0.005621793664473736,1.2086655740133247e-08,3.927173589221242e-13,2.8559031819060725e-05,6.140089915605456e-11,5.232869701305031e-18,7.061619241542274e-16
"(409.214, 416.899]",0.893858427091697,0.003341255707506618,7.183580523702535e-09,4.2546820161557114e-14,1.8839478638979302e-05,4.050420670397421e-11,1.5988971806247413e-18,1.0635889293494668e-16
"(416.899, 424.964]",0.8631406911355106,0.0037641525442570233,8.092793629778345e-09,8.950054772783948e-14,1.7803577358149895e-05,3.827705592089399e-11,1.972127481898137e-18,1.3846744660213358e-16
"(424.964, 433.403]",0.8515875681228972,0.003928750273620044,8.446672873513395e-09,1.0276346015440011e-13,1.5669368343213053e-05,3.368858270743512e-11,1.5168855956550514e-18,1.9422959466260483e-16
"(433.403, 442.513]",0.9067225983137017,0.0030918954356520083,6.647464838735495e-09,4.0740736920902133e-14,1.1219674327262557e-05,2.4121899380084788e-11,7.232641754093993e-19,8.302965743922836e-17
"(442.513, 452.301]",0.9320654534744334,0.002597209105279499,5.583906883496657e-09,3.046476560085243e-14,7.604428589356803e-06,1.634925006956597e-11,4.2565135586300354e-19,6.868330898761606e-17
"(452.301, 462.106]",0.9431546570775291,0.002377852897759171,5.1122988660210416e-09,2.0949209448222406e-14,5.243443654333652e-06,1.1273216721419777e-11,1.236639434509223e-19,2.323538225628199e-17
"(462.106, 471.922]",0.9192094583032439,0.0028325580352830727,6.089898683540459e-09,4.0862764032285656e-14,4.997451282501502e-06,1.0744341901302668e-11,2.055411071465887e-19,4.4034429293925333e-17
"(471.922, 482.18]",0.9246971948096825,0.002707851071674091,5.821783162498798e-09,4.279653779175288e-14,3.2309795481487818e-06,6.946490716773982e-12,8.201876039288165e-20,1.8330491759094224e-17
"(482.18, 492.672]",0.9040369349048568,0.003017469335630133,6.4874513799118795e-09,7.739395570691154e-14,2.478974621220521e-06,5.3297069624885424e-12,4.5202691366386783e-20,1.6389225828308013e-17
"(492.672, 503.113]",0.8909199862330744,0.0031904042585078553,6.859255292154039e-09,1.0421036787612858e-13,1.510814886118782e-06,3.2481980850671693e-12,1.3940954398739725e-20,1.7142535464077702e-17
"(503.113, 514.191]",0.7705299518525436,0.0044676494370093035,9.605286841808429e-09,4.534993757541392e-13,1.3654005832718383e-06,2.9355625236965587e-12,2.1087089119523422e-20,2.6705308678737693e-17
"(514.191, 526.672]",0.6738620452682493,0.005289054754944671,1.1371278959900308e-08,8.833853403180139e-13,1.0616380638130648e-06,2.2824839479645533e-12,1.1393481293717185e-20,5.839896294505819e-17
"(526.672, 540.366]",0.9405378529993013,0.002390364466872401,5.139198293083997e-09,3.201496402678963e-14,7.083352612444618e-07,1.5228955316097682e-12,3.23698936473212e-21,3.598624195357966e-18
"(540.366, 555.642]",0.9522538642961583,0.002055585907558109,4.4194363386067135e-09,4.194169323491342e-14,4.2733918682864855e-07,9.18764000199191e-13,8.51382580382289e-22,2.555137236930933e-18
"(555.642, 572.623]",0.9769287253456053,0.0014617506603069618,3.142711750644907e-09,1.2222305782171936e-14,2.760524243308231e-07,5.93502860163791e-13,2.93164151964461e-22,7.244546790796875e-19
"(572.623, 590.3]",0.9821044097375546,0.0012835569554869046,2.759601644909539e-09,9.529510870863941e-15,1.9034028470556436e-07,4.092248189849682e-13,2.1189596885225307e-22,6.489309623428211e-19
"(590.3, 608.519]",0.9822837798663769,0.0012792948044961431,2.750438172393046e-09,9.099648871049558e-15,1.0085463990607273e-07,2.1683387635570887e-13,4.3625956758522757e-23,2.4524129116373905e-19
"(608.519, 627.063]",0.9838575336931302,0.001178486633451188,2.533704202430294e-09,1.3747815477537514e-14,6.532944566046646e-08,1.4045597660079132e-13,2.844044114099266e-23,2.796991347390886e-19
"(627.063, 646.694]",0.9895444122364171,0.000994510806476731,2.1381627404234807e-09,3.70280985197426e-15,3.329032920091612e-08,7.157301966984314e-14,6.709855593627418e-24,6.721510358169949e-20
"(646.694, 667.806]",0.991798811064301,0.000869493126214842,1.8693791896673616e-09,3.891981761815533e-15,1.7760778715564088e-08,3.81850403667927e-14,2.3663103925150216e-24,3.672137471338429e-20
"(667.806, 688.951]",0.9951844254886769,0.0006708930288932825,1.4423960683458228e-09,1.860796581627883e-15,8.579994515605521e-09,1.8446681993630776e-14,3.05001807185017e-25,8.73792690175975e-21
"(688.951, 710.266]",0.995176121550056,0.0006722145673159004,1.4452373287895278e-09,1.808937063562371e-15,4.9185048992457215e-09,1.0574609994852387e-14,1.6678117330331687e-25,7.856145878076127e-21
"(710.266, 731.47]",0.9953926292974549,0.0006595769352523785,1.4180668708825572e-09,1.5323614032431163e-15,2.776708574772671e-09,5.969824336677254e-15,4.972279084558168e-26,3.48940556711566e-21
"(731.47, 753.692]",0.994252204323704,0.000717869929719766,1.5433947285450031e-09,3.4530810213496325e-15,1.4085538002486588e-09,3.028340400083975e-15,1.0252006585221369e-26,2.4571128642780937e-21
"(753.692, 776.394]",0.9977570916069344,0.0004598955554103964,9.887590307324422e-10,7.334447602218162e-16,5.72771071635632e-10,1.2314373621563969e-15,1.5268686705178506e-27,4.64195158219476e-22
"(776.394, 799.564]",0.997522190702211,0.00047638986008900037,1.0242211971194785e-09,1.1834158483978682e-15,3.3502807462898317e-10,7.202984034988157e-16,5.205142377679194e-28,3.5830256344934236e-22
"(799.564, 824.441]",0.9969309917000836,0.0005264863849418857,1.1319269376378895e-09,1.6906198302061716e-15,1.7086528172225943e-10,3.6735425762218126e-16,2.4345408280208783e-28,2.944566686295598e-22
"(824.441, 850.989]",0.9960678575005462,0.0004914399829568253,1.0565784241553334e-09,8.454116325488882e-15,7.304168288356092e-11,1.57037011385267e-16,2.885925263597405e-29,8.285165798713372e-23
"(850.989, 878.232]",0.9984924512839728,0.0003659078041430298,7.866887198747641e-10,9.439917197840454e-16,3.143352345580883e-11,6.758095358615945e-17,5.163773027679179e-30,3.387356989525751e-23
"(878.232, 907.275]",0.9984084610805668,0.0003535226553863311,7.600610920664836e-10,1.901481501949436e-15,1.3870454021467053e-11,2.982098111786761e-17,1.4113401978039112e-30,2.069762292673123e-23
"(907.275, 937.093]",0.9992571487005686,0.0002573820009822861,5.533621163007845e-10,4.4732970805821e-16,5.99405300351567e-12,1.2887000033358137e-17,2.7878479750432646e-31,3.805954949430965e-24
"(937.093, 968.346]",0.9993505175042372,0.00024185618234259817,5.199821603327245e-10,3.59005517413231e-16,2.2137749265182894e-12,4.7595370836987326e-18,2.534930322378884e-32,1.1876785004522568e-24
"(968.346, 1002.009]",0.999492182615596,0.000215030537019182,4.623079802787687e-10,2.5256026827651115e-16,7.658964806492684e-13,1.6466500990042837e-18,2.7855405357389637e-33,3.047390946197508e-25
"(1002.009, 1035.793]",0.9987973232572978,0.00030300007775913414,6.514393532888738e-10,1.58024951604622e-15,3.2644043905090945e-13,7.018352934935833e-19,9.864097825687246e-34,6.282094794980809e-25
"(1035.793, 1077.098]",0.9997729171769343,0.00014577405171865203,3.13409008605559e-10,8.090335880728363e-17,8.641081282275997e-14,1.8578016361821788e-19,3.974437407011868e-35,2.3834480047096374e-26
"(1077.098, 1122.821]",0.9998110162253134,0.00012900418284926226,2.7735438904305573e-10,1.2494449888224496e-16,2.3109025090594576e-14,4.968357919736366e-20,2.214253076797002e-36,6.026540300791161e-27
"(1122.821, 1179.108]",0.999792737295695,0.00013332217475249116,2.86637917528425e-10,1.6341749738116662e-16,5.797504269944852e-15,1.2464427270888737e-20,1.7789989863142316e-37,1.4018345349133743e-27
"(1179.108, 1253.004]",0.9997778895947864,0.00013754873895629219,2.957248797230248e-10,1.822438935152088e-16,9.346202735090063e-16,2.0094002320005123e-21,5.187839482308006e-39,2.7818763359001463e-28
"(1253.004, 1519.694]",0.9992240107026945,0.00015524150169214808,3.337636881608949e-10,2.9609825809755774e-15,5.589514046042216e-17,1.2017255712545936e-22,2.454935948339458e-41,9.374107961309747e-30
