distance,model_sum,groundtruth_sum,groundtruth_true_sum,benchmark_sum
"(-0.001, 9.548]",0.7058227373869274,0.7914215764415061,0.6667319013030067,0.844485276281958
"(9.548, 14.357]",0.052739443017153505,0.06024252078708085,0.07934657072238241,0.02631227865909863
"(14.357, 18.128]",0.03325527441384144,0.027093769919774597,0.04668720614996752,0.016567214864405953
"(18.128, 21.389]",0.023254078323179748,0.018293438997166785,0.027618177022202532,0.011139814680056275
"(21.389, 24.365]",0.01759933730646314,0.013736511855301618,0.014538470875637565,0.00884757192063261
"(24.365, 27.157]",0.013738485156119485,0.009672601352555115,0.019966403552383123,0.008908213263474506
"(27.157, 29.803]",0.011026522569044581,0.007952782225134734,0.006380478346709566,0.006555329161208948
"(29.803, 32.325]",0.009723673402008047,0.006274289396984846,0.017164528198012178,0.005791248241401057
"(32.325, 34.744]",0.010593804645774292,0.00500740495300219,0.005816108757838713,0.0060277494784844515
"(34.744, 37.052]",0.009144162533893354,0.004503881094326536,0.01133857083482227,0.005421336050065491
"(37.052, 39.226]",0.007441957476505715,0.003757201406960653,0.003639616528936917,0.0041842526560908165
"(39.226, 41.315]",0.005881355714397275,0.0032732136807531557,0.009921498818822008,0.0024984233250861113
"(41.315, 43.341]",0.005848487933817634,0.0028351647162833137,0.0040343156582342285,0.0032988890505991366
"(43.341, 45.324]",0.004924977437380699,0.002302501918213295,0.0067705552179682105,0.0019890360452141857
"(45.324, 47.269]",0.004641523720652531,0.002134822379052641,0.002546233294261285,0.002158831805171494
"(47.269, 49.172]",0.004644242108520021,0.0027312876497973433,0.0027979905582499877,0.002007228448066754
"(49.172, 51.036]",0.004693173090134823,0.00269600724914751,0.006995829391481151,0.0021588318051714937
"(51.036, 52.866]",0.004652891524462031,0.0022776396747814292,0.0019123863572548957,0.002025420850919323
"(52.866, 54.664]",0.004414909022971861,0.0022141304881295207,0.0017969854722337483,0.002025420850919323
"(54.664, 56.437]",0.00394190953402878,0.0017263726290242174,0.004143389528496941,0.0015888031824576728
"(56.437, 58.172]",0.003892978552413978,0.0016493837556002665,0.0022731213101280633,0.0022073448794450103
"(58.172, 59.897]",0.0034963410499303602,0.001367501707179525,0.0007861312126484553,0.0017585989424149808
"(59.897, 61.592]",0.002837996933658486,0.0011884876328034737,0.006825781649962193,0.0013098530053849513
"(61.592, 63.286]",0.002609652352789412,0.0011537366458947266,0.00157758162025906,0.0010672876340173676
"(63.286, 64.964]",0.0021171298964343644,0.0011133570500152245,0.0006630737766419951,0.0008914277397758696
"(64.964, 66.644]",0.0018702508528324118,0.001150737736251409,0.0030830092483628536,0.0007640809198078882
"(66.644, 68.325]",0.0017479233987954086,0.0013472561004686345,0.00129438128825479,0.0006913113083976131
"(68.325, 69.996]",0.001565791411673647,0.0010714880219052604,0.0007713018415339496,0.0009581332169019552
"(69.996, 71.656]",0.0017424866230604304,0.0006793042384412262,0.0033607861357235523,0.0009884538883229031
"(71.656, 73.323]",0.001475837485876739,0.000699276855842641,0.0006966089495367088,0.0010066462911754717
"(73.323, 74.976]",0.0016253488185886328,0.0007280375605406535,0.0007424396281382236,0.0008065298597972155
"(74.976, 76.623]",0.0015158719253797587,0.0006545727443437795,0.0018881284175491285,0.0008307863969339738
"(76.623, 78.265]",0.0017595383287746789,0.0008007209353024933,0.0007084513886367604,0.0008611070683549217
"(78.265, 79.907]",0.0016478373000378599,0.0009297882787529613,0.0006681389219860322,0.000709503711250182
"(79.907, 81.548]",0.001686388982522249,0.000616688666576831,0.0031584422872505125,0.0006003492941347693
"(81.548, 83.185]",0.0015727109444272555,0.0004904268554125322,0.0010634243511312032,0.0007701450540920778
"(83.185, 84.836]",0.0013895904526264073,0.0007160376290129852,0.000502380895369516,0.0008489787997865425
"(84.836, 86.488]",0.0013213836297694113,0.0005880938348025845,0.0015874051178225634,0.0008004657255130258
"(86.488, 88.138]",0.0011812630915088438,0.0005397607700609171,0.0006576925681619756,0.0006003492941347695
"(88.138, 89.792]",0.0012521883022333284,0.0003926260150159943,0.00022362932504737816,0.0006670547712608548
"(89.792, 91.432]",0.0012049872038069295,0.00039670998247271237,0.0022818932049436086,0.0005882210255663903
"(91.432, 93.067]",0.0013903318311357226,0.000350210840552831,0.0006662599959645829,0.0007276961141027507
"(93.067, 94.701]",0.0010453436981343954,0.00025629207405293667,0.00017907619772908378,0.0005700286227138214
"(94.701, 96.328]",0.0009437748423582161,0.0002448141917831141,0.0007540259286495587,0.0007276961141027507
"(96.328, 97.964]",0.000737671616768598,0.0004286147308755223,0.00017224670198681818,0.00032139911706204814
"(97.964, 99.604]",0.0008216945144909844,0.00025810757760661953,0.0004235524323722484,0.0003274632513462377
"(99.604, 101.258]",0.0007581830888596512,0.00048196175378476127,0.0032476921136363255,0.00045481007131421917
"(101.258, 102.912]",0.0007243268036009248,0.0005396417143421261,0.00048256002319474245,0.001522097705331587
"(102.912, 104.567]",0.0008508554025240478,0.00039030319036681904,0.0004905632270920287,0.0007095037112501819
"(104.567, 106.225]",0.000762631359915542,0.00031455719241785496,0.000607069403764365,0.0007095037112501819
"(106.225, 107.893]",0.0006608153779695916,0.00020304225867950464,0.00024360183502211276,0.0004790666084509775
"(107.893, 109.561]",0.0008587634399567429,0.0003722708023508401,0.0005633346589723481,0.0004669383398825983
"(109.561, 111.232]",0.0009741713612401384,0.0005823969161217136,0.0012013363051654308,0.0004972590113035462
"(111.232, 112.913]",0.0006768785790047538,0.0002533550153608843,0.00017319392161839754,0.00031533498277785856
"(112.913, 114.61]",0.0005256373631044582,0.00018489909068272918,0.0002323856164522428,0.0006791830398292339
"(114.61, 116.317]",0.0005239074799160561,0.0003491244654954863,0.0006878468070107652,0.00026075777422015226
"(116.317, 118.032]",0.00044161446538207197,0.0004923594569509847,0.000267362811871977,0.00036991219133556487
"(118.032, 119.771]",0.0004304937877423442,0.00015181737059321996,0.000111835841720692,0.00015160335710473973
"(119.771, 121.522]",0.0003627812172248916,0.00018819006516607262,0.0016063235257550046,0.0001758598942414981
"(121.522, 123.279]",0.0003573444414899138,0.000255710471718721,0.0002546166572635486,0.00024862950565177316
"(123.279, 125.048]",0.0003919421052579553,0.0002763947101411282,0.0004639537610393719,0.0008792994712074904
"(125.048, 126.829]",0.0004131949558583237,0.00027835682073491184,0.00011285091814179698,0.0006427982341240964
"(126.829, 128.615]",0.0003956489978045311,0.00028571294240219207,0.00017934965283219283,0.00023043710279920437
"(128.615, 130.41]",0.00043024666157257256,0.00012606527334627356,0.0007431872502180204,0.0002546936399359627
"(130.41, 132.216]",0.00046089030662426633,0.00018676115048115705,0.00036229031691316994,0.0001637316256731189
"(132.216, 134.037]",0.0002839479690677116,0.00025274977329819195,0.00024217256626439974,0.00013947508853636055
"(134.037, 135.874]",0.0003711835069971304,0.00011928858748861987,0.0003869974628419613,0.00019405229709406683
"(135.874, 137.745]",0.00037093638082735873,0.00018681101613972958,0.00020563775764777752,0.00016373162567311894
"(137.745, 139.623]",0.00036821799295986977,0.00012764085809542847,7.741687466894223e-05,0.00015766749138892928
"(139.623, 141.518]",0.00034993065639676206,0.00025476239442924487,0.0004785394114096534,0.000339591519914617
"(141.518, 143.433]",0.0003163214973078074,0.00014092255848116453,6.570044485376046e-05,0.0002789501770727211
"(143.433, 145.368]",0.00045051100749385396,0.00018568934040144412,0.00029550163679808387,0.00033959151991461693
"(145.368, 147.331]",0.00038724670803229246,7.953991102992682e-05,0.000146897633924988,0.0002546936399359627
"(147.331, 149.329]",0.000321264020703242,0.00016896546626405173,0.00020787558957591914,0.00024862950565177316
"(149.329, 151.372]",0.0002075859826082486,0.0003083259014064922,0.0011008311206747027,0.00013947508853636055
"(151.372, 153.465]",0.00020857448728733556,7.053737567632121e-05,0.00019761986683341384,0.00014553922282055015
"(153.465, 155.629]",0.0001873216366869672,0.000190758219018518,0.00027040586047268235,9.096201426284384e-05
"(155.629, 157.85]",0.00020462046857098798,0.00019666273938794538,0.00017278947092269235,0.00010915441711541262
"(157.85, 160.141]",0.0002248848144922694,0.00012724366496255524,0.00041883240187340294,0.00013341095425217097
"(160.141, 162.483]",0.0002290859593783887,0.00010458894697082322,0.00017752367628927495,9.702614854703343e-05
"(162.483, 164.899]",0.00015222972057938236,0.00012725261786171118,0.00013839532518845996,0.0001152185513996022
"(164.899, 167.404]",0.00015593661312595825,5.016541480772631e-05,0.00022483209534413014,0.00011521855139960221
"(167.404, 170.016]",0.00015964350567253412,5.851197305213061e-05,0.00034923013119167413,4.244893998932712e-05
"(170.016, 172.761]",0.00011590217362293885,0.00013313364768124668,8.809217800690851e-05,7.276961141027508e-05
"(172.761, 175.648]",0.00017249406650066368,0.00012966163845660425,0.00046432571018834967,0.00010915441711541261
"(175.648, 178.71]",0.0002520686931671591,7.884961410950658e-05,0.00012085981664111414,0.0001516033571047397
"(178.71, 181.959]",0.00018583887966833692,4.829907552706158e-05,0.0006706077648636364,0.00017585989424149807
"(181.959, 185.391]",0.00011219528107636297,0.00019501438787716317,6.985663796682611e-05,9.702614854703343e-05
"(185.391, 189.041]",8.303439304329948e-05,0.00015407015182714422,0.0003224926108243347,6.0641342841895896e-05
"(189.041, 193.016]",8.427002389215809e-05,0.00010449887065736214,0.00023724668149181533,0.00013341095425217097
"(193.016, 197.317]",6.202866861270288e-05,0.00014229007186563334,0.0002781763290204482,6.0641342841895896e-05
"(197.317, 201.958]",0.00011886768766019953,5.934867445359233e-05,0.0010046744897757281,0.00013341095425217095
"(201.958, 206.952]",0.0001322125008278727,7.96771707603744e-05,0.00022338412433694588,8.489787997865425e-05
"(206.952, 212.455]",6.62298134988222e-05,3.65857629243835e-05,0.0001365049499035483,4.244893998932712e-05
"(212.455, 218.687]",7.314934625243047e-05,3.4687129654572094e-05,0.00027057173285088793,3.638480570513754e-05
"(218.687, 225.923]",4.472983672868216e-05,7.240681108294732e-05,0.0002450315447379347,1.8192402852568766e-05
"(225.923, 234.882]",4.621259374731252e-05,0.0,0.00023895976958573164,6.670547712608549e-05
"(234.882, 247.293]",2.10057244305966e-05,7.669821438605819e-05,0.000320212636109697,6.064134284189589e-06
"(247.293, 264.272]",2.0758598260824866e-05,0.0,0.0004634024677790869,2.4256537136758357e-05
"(264.272, 337.705]",2.397123846785729e-05,3.2290112280723873e-05,0.0005008655967640156,1.8192402852568766e-05
